timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,
1.65547E+12,9,profile,200,OK,Idlers 2-188,text,TRUE,,3673,120,298,348,http://localhost/profile,9,0,0,,
1.65547E+12,765,cart,200,OK,Idlers 2-162,text,TRUE,,1844,117,298,348,http://localhost/cart,765,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-127,text,TRUE,,803,113,298,348,http://localhost/,3,0,0,,
1.65547E+12,834,Main menu,200,OK,Idlers 2-220,text,TRUE,,802,113,298,348,http://localhost/,834,0,1,,
1.65547E+12,822,Main menu,200,OK,Idlers 2-224,text,TRUE,,802,113,298,348,http://localhost/,822,0,1,,
1.65547E+12,11,Main menu,200,OK,Idlers 2-4,text,TRUE,,802,113,298,348,http://localhost/,11,0,0,,
1.65547E+12,839,Main menu,200,OK,Idlers 2-219,text,TRUE,,803,113,298,348,http://localhost/,839,0,1,,
1.65547E+12,662,profile,200,OK,Idlers 2-3,text,TRUE,,3674,120,298,348,http://localhost/profile,662,0,0,,
1.65547E+12,872,Main menu,200,OK,Idlers 2-209,text,TRUE,,801,113,298,348,http://localhost/,872,0,1,,
1.65547E+12,850,Main menu,200,OK,Idlers 2-216,text,TRUE,,803,113,298,348,http://localhost/,850,0,1,,
1.65547E+12,100,cart,200,OK,Idlers 2-276,text,TRUE,,1844,117,298,348,http://localhost/cart,100,0,0,,
1.65547E+12,533,profile,200,OK,Idlers 2-10,text,TRUE,,3673,120,298,348,http://localhost/profile,533,0,0,,
1.65547E+12,72,Main menu,200,OK,Idlers 2-104,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,72,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-209,text,TRUE,,1843,117,298,348,http://localhost/cart,4,0,0,,
1.65547E+12,6,profile,200,OK,Idlers 2-276,text,TRUE,,3672,120,298,348,http://localhost/profile,6,0,0,,
1.65547E+12,871,cart,200,OK,Idlers 2-131,text,TRUE,,1844,117,298,348,http://localhost/cart,871,0,0,,
1.65547E+12,305,Main menu,200,OK,Idlers 2-145,text,TRUE,,1900,132,298,348,http://localhost/userPurchaseHistory,305,0,0,,
1.65547E+12,1001,profile,200,OK,Idlers 2-63,text,TRUE,,3673,120,298,348,http://localhost/profile,1001,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-145,text,TRUE,,800,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,5,Main menu,200,OK,Idlers 2-104,text,TRUE,,802,113,298,348,http://localhost/,5,0,0,,
1.65547E+12,319,profile,200,OK,Idlers 2-210,text,TRUE,,3674,120,298,348,http://localhost/profile,319,0,0,,
1.65547E+12,10,cart,200,OK,Idlers 2-216,text,TRUE,,1842,117,298,348,http://localhost/cart,10,0,0,,
1.65547E+12,3,cart,200,OK,Idlers 2-104,text,TRUE,,1843,117,298,348,http://localhost/cart,3,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-210,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,1063,addProductToCart,200,OK,Workers 1-3,text,TRUE,,3232,835,50,348,http://localhost/addToCart,1063,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-216,text,TRUE,,3671,120,298,348,http://localhost/profile,4,0,0,,
1.65547E+12,13,Main menu,200,OK,Idlers 2-10,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,13,0,0,,
1.65547E+12,838,Main menu,200,OK,Idlers 2-226,text,TRUE,,803,113,298,348,http://localhost/,838,0,1,,
1.65547E+12,3,profile,200,OK,Idlers 2-104,text,TRUE,,3673,120,298,348,http://localhost/profile,3,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-10,text,TRUE,,802,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,900,Login,200,OK,Workers 1-32,text,TRUE,,3195,830,50,348,http://localhost/login,900,0,1,,
1.65547E+12,849,Main menu,200,OK,Idlers 2-223,text,TRUE,,802,113,298,348,http://localhost/,849,0,1,,
1.65547E+12,5,Main menu,200,OK,Idlers 2-216,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,5,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-104,text,TRUE,,1901,132,298,348,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,298,profile,200,OK,Idlers 2-62,text,TRUE,,3674,120,298,348,http://localhost/profile,298,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-104,text,TRUE,,802,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-216,text,TRUE,,801,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,8,cart,200,OK,Idlers 2-10,text,TRUE,,1843,117,298,348,http://localhost/cart,8,0,0,,
1.65547E+12,315,Main menu,200,OK,Idlers 2-45,text,TRUE,,1903,132,298,348,http://localhost/userPurchaseHistory,315,0,0,,
1.65547E+12,5,cart,200,OK,Idlers 2-104,text,TRUE,,1842,117,298,348,http://localhost/cart,5,0,0,,
1.65547E+12,429,cart,200,OK,Idlers 2-139,text,TRUE,,1842,117,298,348,http://localhost/cart,429,0,0,,
1.65547E+12,868,Login,200,OK,Workers 1-34,text,TRUE,,3193,825,50,348,http://localhost/login,868,0,2,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-45,text,TRUE,,801,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,29,Main menu,200,OK,Idlers 2-3,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,29,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-3,text,TRUE,,802,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,35,cart,200,OK,Idlers 2-127,text,TRUE,,1843,117,298,348,http://localhost/cart,35,0,0,,
1.65547E+12,13,cart,200,OK,Idlers 2-223,text,TRUE,,1842,117,298,348,http://localhost/cart,13,0,0,,
1.65547E+12,5,cart,200,OK,Idlers 2-3,text,TRUE,,1844,117,298,348,http://localhost/cart,5,0,0,,
1.65547E+12,9,profile,200,OK,Idlers 2-139,text,TRUE,,3673,120,298,348,http://localhost/profile,9,0,0,,
1.65547E+12,881,Main menu,200,OK,Idlers 2-218,text,TRUE,,803,113,298,348,http://localhost/,881,0,1,,
1.65547E+12,874,Main menu,200,OK,Idlers 2-221,text,TRUE,,802,113,298,348,http://localhost/,874,0,1,,
1.65547E+12,4,profile,200,OK,Idlers 2-223,text,TRUE,,3673,120,298,348,http://localhost/profile,4,0,0,,
1.65547E+12,405,cart,200,OK,Idlers 2-135,text,TRUE,,1844,117,298,348,http://localhost/cart,405,0,0,,
1.65547E+12,257,Main menu,200,OK,Idlers 2-169,text,TRUE,,1903,132,298,348,http://localhost/userPurchaseHistory,257,0,0,,
1.65547E+12,1114,cart,200,OK,Idlers 2-93,text,TRUE,,1843,117,298,348,http://localhost/cart,1114,0,0,,
1.65547E+12,1066,addProductToCart,200,OK,Workers 1-8,text,TRUE,,3232,805,50,348,http://localhost/addToCart,1066,0,1,,
1.65547E+12,273,profile,200,OK,Idlers 2-84,text,TRUE,,3673,120,298,348,http://localhost/profile,273,0,0,,
1.65547E+12,785,cart,200,OK,Idlers 2-146,text,TRUE,,1842,117,298,348,http://localhost/cart,785,0,0,,
1.65547E+12,955,Main menu,200,OK,Idlers 2-198,text,TRUE,,802,113,298,348,http://localhost/,955,0,2,,
1.65547E+12,434,profile,200,OK,Idlers 2-82,text,TRUE,,3673,120,298,348,http://localhost/profile,434,0,0,,
1.65547E+12,90,cart,200,OK,Idlers 2-133,text,TRUE,,1843,117,298,348,http://localhost/cart,90,0,0,,
1.65547E+12,227,profile,200,OK,Idlers 2-80,text,TRUE,,3673,120,298,348,http://localhost/profile,227,0,0,,
1.65547E+12,734,cart,200,OK,Idlers 2-143,text,TRUE,,1842,117,298,348,http://localhost/cart,734,0,0,,
1.65547E+12,511,cart,200,OK,Idlers 2-67,text,TRUE,,1844,117,298,348,http://localhost/cart,511,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-82,text,TRUE,,1903,132,298,348,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-80,text,TRUE,,1901,132,298,348,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-82,text,TRUE,,802,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-133,text,TRUE,,3674,120,298,348,http://localhost/profile,4,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-80,text,TRUE,,803,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,5,cart,200,OK,Idlers 2-82,text,TRUE,,1842,117,298,348,http://localhost/cart,5,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-80,text,TRUE,,1842,117,298,348,http://localhost/cart,4,0,0,,
1.65547E+12,5,Main menu,200,OK,Idlers 2-133,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,5,0,0,,
1.65547E+12,9,profile,200,OK,Idlers 2-143,text,TRUE,,3673,120,298,348,http://localhost/profile,9,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-133,text,TRUE,,802,113,298,348,http://localhost/,3,0,0,,
1.65547E+12,470,cart,200,OK,Idlers 2-187,text,TRUE,,1844,117,298,348,http://localhost/cart,470,0,0,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-143,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,4,0,0,,
1.65547E+12,6,profile,200,OK,Idlers 2-80,text,TRUE,,3673,120,298,348,http://localhost/profile,6,0,0,,
1.65547E+12,900,Main menu,200,OK,Idlers 2-50,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,900,0,0,,
1.65547E+12,876,cart,200,OK,Idlers 2-126,text,TRUE,,1844,117,298,348,http://localhost/cart,876,0,0,,
1.65547E+12,527,cart,200,OK,Idlers 2-35,text,TRUE,,1842,117,298,348,http://localhost/cart,527,0,0,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-80,text,TRUE,,1903,132,298,348,http://localhost/userPurchaseHistory,4,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-50,text,TRUE,,803,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-80,text,TRUE,,802,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,315,Main menu,200,OK,Idlers 2-86,text,TRUE,,1901,132,298,348,http://localhost/userPurchaseHistory,315,0,0,,
1.65547E+12,6,cart,200,OK,Idlers 2-50,text,TRUE,,1843,117,298,348,http://localhost/cart,6,0,0,,
1.65547E+12,5,cart,200,OK,Idlers 2-80,text,TRUE,,1843,117,298,348,http://localhost/cart,5,0,0,,
1.65547E+12,891,Main menu,200,OK,Idlers 2-229,text,TRUE,,802,113,298,348,http://localhost/,891,0,1,,
1.65547E+12,2,Main menu,200,OK,Idlers 2-86,text,TRUE,,801,113,298,348,http://localhost/,2,0,0,,
1.65547E+12,888,Main menu,200,OK,Idlers 2-230,text,TRUE,,802,113,298,348,http://localhost/,888,0,1,,
1.65547E+12,10,profile,200,OK,Idlers 2-35,text,TRUE,,3674,120,298,348,http://localhost/profile,10,0,0,,
1.65547E+12,327,cart,200,OK,Idlers 2-202,text,TRUE,,1842,117,298,348,http://localhost/cart,327,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-230,text,TRUE,,1842,117,298,348,http://localhost/cart,4,0,0,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-35,text,TRUE,,1903,132,298,348,http://localhost/userPurchaseHistory,4,0,0,,
1.65547E+12,1123,Main menu,200,OK,Idlers 2-153,text,TRUE,,802,113,298,348,http://localhost/,1123,0,0,,
1.65547E+12,0,Main menu,200,OK,Idlers 2-35,text,TRUE,,803,113,298,348,http://localhost/,0,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-202,text,TRUE,,3674,120,298,348,http://localhost/profile,4,0,0,,
1.65547E+12,1033,Main menu,200,OK,Idlers 2-184,text,TRUE,,802,113,298,348,http://localhost/,1033,0,1,,
1.65547E+12,3,profile,200,OK,Idlers 2-230,text,TRUE,,3672,120,298,348,http://localhost/profile,3,0,0,,
1.65547E+12,142,profile,200,OK,Idlers 2-189,text,TRUE,,3673,120,298,348,http://localhost/profile,142,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-35,text,TRUE,,1843,117,298,348,http://localhost/cart,4,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-184,text,TRUE,,1844,117,298,348,http://localhost/cart,4,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-189,text,TRUE,,1901,132,298,348,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,6,cart,200,OK,Idlers 2-153,text,TRUE,,1843,117,298,348,http://localhost/cart,6,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-35,text,TRUE,,3674,120,298,348,http://localhost/profile,4,0,0,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-189,text,TRUE,,803,113,298,348,http://localhost/,4,0,0,,
1.65547E+12,744,profile,200,OK,Idlers 2-36,text,TRUE,,3673,120,298,348,http://localhost/profile,744,0,0,,
1.65547E+12,9,Main menu,200,OK,Idlers 2-230,text,TRUE,,1901,132,298,348,http://localhost/userPurchaseHistory,9,0,0,,
1.65547E+12,320,addProductToCart,200,OK,Workers 1-36,text,TRUE,,3230,796,50,348,http://localhost/addToCart,320,0,1,,
1.65547E+12,890,Main menu,200,OK,Idlers 2-235,text,TRUE,,803,113,298,348,http://localhost/,890,0,1,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-230,text,TRUE,,802,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-189,text,TRUE,,1843,117,298,348,http://localhost/cart,4,0,0,,
1.65547E+12,1027,Main menu,200,OK,Idlers 2-190,text,TRUE,,803,113,298,348,http://localhost/,1027,0,1,,
1.65547E+12,2,Main menu,200,OK,Idlers 2-36,text,TRUE,,1901,132,298,348,http://localhost/userPurchaseHistory,2,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-36,text,TRUE,,801,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,14,Main menu,200,OK,Idlers 2-202,text,TRUE,,1903,132,298,348,http://localhost/userPurchaseHistory,14,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-202,text,TRUE,,802,113,298,348,http://localhost/,1,0,0,,
1.65547E+12,10,Main menu,200,OK,Idlers 2-35,text,TRUE,,1902,132,298,348,http://localhost/userPurchaseHistory,10,0,0,,
1.65547E+12,165,Main menu,200,OK,Idlers 2-73,text,TRUE,,1902,132,297,347,http://localhost/userPurchaseHistory,165,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-36,text,TRUE,,1843,117,297,347,http://localhost/cart,4,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-73,text,TRUE,,802,113,297,347,http://localhost/,1,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-202,text,TRUE,,1844,117,297,347,http://localhost/cart,4,0,0,,
1.65547E+12,7,cart,200,OK,Idlers 2-190,text,TRUE,,1844,117,297,347,http://localhost/cart,7,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-73,text,TRUE,,1844,117,297,347,http://localhost/cart,4,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-36,text,TRUE,,3673,120,297,347,http://localhost/profile,4,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-202,text,TRUE,,3672,120,297,347,http://localhost/profile,4,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-73,text,TRUE,,3673,120,297,347,http://localhost/profile,4,0,0,,
1.65547E+12,6,profile,200,OK,Idlers 2-190,text,TRUE,,3673,120,297,347,http://localhost/profile,6,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-202,text,TRUE,,1901,132,297,347,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-36,text,TRUE,,1902,132,297,347,http://localhost/userPurchaseHistory,4,0,0,,
1.65547E+12,2,Main menu,200,OK,Idlers 2-202,text,TRUE,,801,113,297,347,http://localhost/,2,0,0,,
1.65547E+12,190,cart,200,OK,Idlers 2-123,text,TRUE,,1843,117,297,347,http://localhost/cart,190,0,0,,
1.65547E+12,19,cart,200,OK,Idlers 2-230,text,TRUE,,1844,117,297,347,http://localhost/cart,19,0,0,,
1.65547E+12,5,Main menu,200,OK,Idlers 2-73,text,TRUE,,1902,132,297,347,http://localhost/userPurchaseHistory,5,0,0,,
1.65547E+12,6,Main menu,200,OK,Idlers 2-190,text,TRUE,,1902,132,297,347,http://localhost/userPurchaseHistory,6,0,0,,
1.65547E+12,3,profile,200,OK,Idlers 2-123,text,TRUE,,3673,120,297,347,http://localhost/profile,3,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-73,text,TRUE,,803,113,297,347,http://localhost/,1,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-190,text,TRUE,,801,113,297,347,http://localhost/,1,0,0,,
1.65547E+12,3,profile,200,OK,Idlers 2-230,text,TRUE,,3673,120,297,347,http://localhost/profile,3,0,0,,
1.65547E+12,711,cart,200,OK,Idlers 2-151,text,TRUE,,1843,117,297,347,http://localhost/cart,711,0,0,,
1.65547E+12,3,cart,200,OK,Idlers 2-73,text,TRUE,,1843,117,297,347,http://localhost/cart,3,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-230,text,TRUE,,1900,132,297,347,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-230,text,TRUE,,802,113,297,347,http://localhost/,1,0,0,,
1.65547E+12,11,cart,200,OK,Idlers 2-202,text,TRUE,,1844,117,297,347,http://localhost/cart,11,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-73,text,TRUE,,3672,120,297,347,http://localhost/profile,4,0,0,,
1.65547E+12,27,profile,200,OK,Idlers 2-189,text,TRUE,,3672,120,297,347,http://localhost/profile,27,0,0,,
1.65547E+12,8,cart,200,OK,Idlers 2-190,text,TRUE,,1843,117,297,347,http://localhost/cart,8,0,0,,
1.65547E+12,3,cart,200,OK,Idlers 2-230,text,TRUE,,1843,117,297,347,http://localhost/cart,3,0,0,,
1.65547E+12,919,Main menu,200,OK,Idlers 2-236,text,TRUE,,803,113,297,347,http://localhost/,919,0,1,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-73,text,TRUE,,1901,132,297,347,http://localhost/userPurchaseHistory,4,0,0,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-189,text,TRUE,,1902,132,296,346,http://localhost/userPurchaseHistory,4,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-202,text,TRUE,,3673,120,296,346,http://localhost/profile,4,0,0,,
1.65547E+12,954,Main menu,200,OK,Idlers 2-225,text,TRUE,,803,113,296,346,http://localhost/,954,0,0,,
1.65547E+12,4,profile,200,OK,Idlers 2-190,text,TRUE,,3674,120,296,346,http://localhost/profile,4,0,0,,
1.65547E+12,34,cart,200,OK,Idlers 2-235,text,TRUE,,1843,117,296,346,http://localhost/cart,34,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-189,text,TRUE,,801,113,296,346,http://localhost/,3,0,0,,
1.65547E+12,1089,Main menu,200,OK,Idlers 2-180,text,TRUE,,801,113,296,346,http://localhost/,1089,0,1,,
1.65547E+12,7,profile,200,OK,Idlers 2-230,text,TRUE,,3674,120,296,346,http://localhost/profile,7,0,0,,
1.65547E+12,925,Main menu,200,OK,Idlers 2-237,text,TRUE,,802,113,296,346,http://localhost/,925,0,1,,
1.65547E+12,706,cart,200,OK,Idlers 2-97,text,TRUE,,1842,117,296,346,http://localhost/cart,706,0,0,,
1.65547E+12,4,cart,200,OK,Idlers 2-189,text,TRUE,,1843,117,296,346,http://localhost/cart,4,0,0,,
1.65547E+12,7,cart,200,OK,Idlers 2-236,text,TRUE,,1843,117,296,346,http://localhost/cart,7,0,0,,
1.65547E+12,6,Main menu,200,OK,Idlers 2-190,text,TRUE,,1902,132,296,346,http://localhost/userPurchaseHistory,6,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-230,text,TRUE,,1901,132,296,346,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,877,cart,200,OK,Idlers 2-167,text,TRUE,,1844,117,295,345,http://localhost/cart,877,0,0,,
1.65547E+12,925,Main menu,200,OK,Idlers 2-238,text,TRUE,,801,113,295,345,http://localhost/,925,0,1,,
1.65547E+12,4,profile,200,OK,Idlers 2-189,text,TRUE,,3673,120,295,345,http://localhost/profile,4,0,0,,
1.65547E+12,252,cart,200,OK,Idlers 2-157,text,TRUE,,1844,117,295,345,http://localhost/cart,252,0,0,,
1.65547E+12,313,Main menu,200,OK,Idlers 2-64,text,TRUE,,1903,132,295,345,http://localhost/userPurchaseHistory,313,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-64,text,TRUE,,803,113,295,345,http://localhost/,1,0,0,,
1.65547E+12,926,Main menu,200,OK,Idlers 2-239,text,TRUE,,803,113,295,345,http://localhost/,926,0,0,,
1.65547E+12,12,profile,200,OK,Idlers 2-235,text,TRUE,,3673,120,295,345,http://localhost/profile,12,0,0,,
1.65547E+12,5,cart,200,OK,Idlers 2-238,text,TRUE,,1844,117,295,345,http://localhost/cart,5,0,0,,
1.65547E+12,3,profile,200,OK,Idlers 2-157,text,TRUE,,3672,120,295,345,http://localhost/profile,3,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-235,text,TRUE,,1903,132,295,345,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,3,cart,200,OK,Idlers 2-239,text,TRUE,,1844,117,295,345,http://localhost/cart,3,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-235,text,TRUE,,802,113,295,345,http://localhost/,1,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-157,text,TRUE,,1902,132,295,345,http://localhost/userPurchaseHistory,3,0,0,,
1.65547E+12,359,cart,200,OK,Idlers 2-154,text,TRUE,,1844,117,294,344,http://localhost/cart,359,0,0,,
1.65547E+12,7,cart,200,OK,Idlers 2-64,text,TRUE,,1843,117,294,344,http://localhost/cart,7,0,0,,
1.65547E+12,931,Main menu,200,OK,Idlers 2-240,text,TRUE,,801,113,294,344,http://localhost/,931,0,0,,
1.65547E+12,5,cart,200,OK,Idlers 2-235,text,TRUE,,1844,117,294,344,http://localhost/cart,5,0,0,,
1.65547E+12,7,profile,200,OK,Idlers 2-238,text,TRUE,,3673,120,294,344,http://localhost/profile,7,0,0,,
1.65547E+12,3,profile,200,OK,Idlers 2-154,text,TRUE,,3673,120,294,344,http://localhost/profile,3,0,0,,
1.65547E+12,1019,Main menu,200,OK,Idlers 2-211,text,TRUE,,801,113,294,344,http://localhost/,1019,0,1,,
1.65547E+12,344,Main menu,200,OK,Idlers 2-51,text,TRUE,,803,113,294,344,http://localhost/,344,0,0,,
1.65547E+12,1156,Main menu,200,OK,Idlers 2-166,text,TRUE,,802,113,294,344,http://localhost/,1156,0,1,,
1.65547E+12,1112,Main menu,200,OK,Idlers 2-182,text,TRUE,,802,113,294,344,http://localhost/,1112,0,1,,
1.65547E+12,1101,cart,200,OK,Idlers 2-27,text,TRUE,,1843,117,294,344,http://localhost/cart,1101,0,0,,
1.65547E+12,9,profile,200,OK,Idlers 2-235,text,TRUE,,3673,120,294,344,http://localhost/profile,9,0,0,,
1.65547E+12,16,profile,200,OK,Idlers 2-239,text,TRUE,,3673,120,294,344,http://localhost/profile,16,0,0,,
1.65547E+12,372,cart,200,OK,Idlers 2-234,text,TRUE,,1842,117,294,344,http://localhost/cart,372,0,0,,
1.65547E+12,213,Main menu,200,OK,Idlers 2-1,text,TRUE,,1901,132,294,344,http://localhost/userPurchaseHistory,213,0,0,,
1.65547E+12,4,Main menu,200,OK,Idlers 2-235,text,TRUE,,1901,132,294,344,http://localhost/userPurchaseHistory,4,0,0,,
1.65547E+12,13,Main menu,200,OK,Idlers 2-238,text,TRUE,,1902,132,294,344,http://localhost/userPurchaseHistory,13,0,0,,
1.65547E+12,1088,Login,200,OK,Workers 1-30,text,TRUE,,3193,785,50,344,http://localhost/login,1088,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-235,text,TRUE,,803,113,294,344,http://localhost/,1,0,0,,
1.65547E+12,0,Main menu,200,OK,Idlers 2-238,text,TRUE,,802,113,294,344,http://localhost/,0,0,0,,
1.65547E+12,3,profile,200,OK,Idlers 2-234,text,TRUE,,3673,120,294,344,http://localhost/profile,3,0,0,,
1.65547E+12,31,profile,200,OK,Idlers 2-97,text,TRUE,,3672,120,294,344,http://localhost/profile,31,0,0,,
1.65547E+12,3,Main menu,200,OK,Idlers 2-1,text,TRUE,,802,113,294,344,http://localhost/,3,0,0,,
1.65547E+12,373,cart,200,OK,Idlers 2-168,text,TRUE,,1844,117,294,344,http://localhost/cart,373,0,0,,
1.65547E+12,33,cart,200,OK,Idlers 2-237,text,TRUE,,1843,117,294,344,http://localhost/cart,33,0,0,,
1.65547E+12,332,profile,200,OK,Idlers 2-156,text,TRUE,,3672,120,294,344,http://localhost/profile,332,0,0,,
1.65547E+12,3,cart,200,OK,Idlers 2-1,text,TRUE,,1844,117,294,344,http://localhost/cart,3,0,0,,
1.65547E+12,363,cart,200,OK,Idlers 2-161,text,TRUE,,1843,117,294,344,http://localhost/cart,363,0,0,,
1.65547E+12,559,cart,200,OK,Idlers 2-181,text,TRUE,,1843,117,294,344,http://localhost/cart,559,0,0,,
1.65547E+12,5,profile,200,OK,Idlers 2-1,text,TRUE,,3674,120,294,344,http://localhost/profile,5,0,0,,
1.65547E+12,48,cart,200,OK,Idlers 2-225,text,TRUE,,1844,117,294,344,http://localhost/cart,48,0,0,,
1.65547E+12,11,Main menu,200,OK,Idlers 2-97,text,TRUE,,1903,132,294,344,http://localhost/userPurchaseHistory,11,0,0,,
1.65547E+12,12,Main menu,200,OK,Idlers 2-234,text,TRUE,,1901,132,294,344,http://localhost/userPurchaseHistory,12,0,0,,
1.65547E+12,12,cart,200,OK,Idlers 2-235,text,TRUE,,1844,117,294,344,http://localhost/cart,12,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-234,text,TRUE,,803,113,294,344,http://localhost/,1,0,0,,
1.65547E+12,1,Main menu,200,OK,Idlers 2-97,text,TRUE,,803,113,294,344,http://localhost/,1,0,0,,
1.65547E+12,11,profile,200,OK,Idlers 2-237,text,TRUE,,3674,120,294,344,http://localhost/profile,11,0,0,,
1.65547E+12,16,cart,200,OK,Idlers 2-238,text,TRUE,,1843,117,294,344,http://localhost/cart,16,0,0,,
1.65547E+12,366,Main menu,200,OK,Idlers 2-28,text,TRUE,,803,113,294,344,http://localhost/,366,0,0,,
1.65547E+12,5,cart,200,OK,Idlers 2-97,text,TRUE,,1844,117,294,344,http://localhost/cart,5,0,0,,
1.65547E+12,367,cart,200,OK,Idlers 2-201,text,TRUE,,1843,117,294,344,http://localhost/cart,367,0,0,,
1.65547E+12,381,cart,200,OK,Idlers 2-43,text,TRUE,,1843,117,294,344,http://localhost/cart,381,0,0,,
1.65547E+12,958,Main menu,200,OK,Idlers 2-242,text,TRUE,,803,113,294,344,http://localhost/,958,0,1,,
1.65547E+12,957,Main menu,200,OK,Idlers 2-243,text,TRUE,,803,113,294,344,http://localhost/,957,0,0,,
1.65547E+12,358,profile,200,OK,Idlers 2-205,text,TRUE,,3673,120,294,344,http://localhost/profile,358,0,0,,
