timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,
1.65531E+12,404,addProductToCart,200,OK,Workers 1-2,text,TRUE,,3275,808,295,295,http://localhost/addToCart,404,0,0,,,,
1.65531E+12,1209,Login,200,OK,Workers 1-253,text,TRUE,,3196,811,295,295,http://localhost/login,1209,0,0,,,,
1.65531E+12,1228,Login,200,OK,Workers 1-248,text,TRUE,,3196,826,295,295,http://localhost/login,1228,0,1,,,,
1.65531E+12,1200,Login,200,OK,Workers 1-258,text,TRUE,,3195,801,295,295,http://localhost/login,1200,0,0,,,,
1.65531E+12,1216,Login,200,OK,Workers 1-252,text,TRUE,,3196,821,295,295,http://localhost/login,1216,0,1,,,,
1.65531E+12,419,addProductToCart,200,OK,Workers 1-110,text,TRUE,,3275,828,295,295,http://localhost/addToCart,419,0,0,,,,
1.65531E+12,412,addProductToCart,200,OK,Workers 1-48,text,TRUE,,3275,818,295,295,http://localhost/addToCart,412,0,0,,,,
1.65531E+12,413,addProductToCart,200,OK,Workers 1-101,text,TRUE,,3275,818,295,295,http://localhost/addToCart,413,0,1,,,,
1.65531E+12,1164,Login,200,OK,Workers 1-270,text,TRUE,,3195,786,295,295,http://localhost/login,1164,0,1,,,,
1.65531E+12,267,Purchase Items,200,OK,Workers 1-274,text,TRUE,,3591,2011,295,295,http://localhost/purchaseCart,266,0,0,,,,
1.65531E+12,410,addProductToCart,200,OK,Workers 1-25,text,TRUE,,3276,823,295,295,http://localhost/addToCart,410,0,0,,,,
1.65531E+12,274,addProductToCart,200,OK,Workers 1-146,text,TRUE,,3275,843,295,295,http://localhost/addToCart,274,0,1,,,,
1.65531E+12,488,addProductToCart,200,OK,Workers 1-140,text,TRUE,,3274,848,295,295,http://localhost/addToCart,488,0,1,,,,
1.65531E+12,1140,Login,200,OK,Workers 1-284,text,TRUE,,3195,836,295,295,http://localhost/login,1139,0,0,,,,
1.65531E+12,1149,Login,200,OK,Workers 1-281,text,TRUE,,3194,821,295,295,http://localhost/login,1149,0,0,,,,
1.65531E+12,480,addProductToCart,200,OK,Workers 1-106,text,TRUE,,3275,823,295,295,http://localhost/addToCart,480,0,0,,,,
1.65531E+12,500,addProductToCart,200,OK,Workers 1-125,text,TRUE,,3276,818,295,295,http://localhost/addToCart,500,0,1,,,,
1.65531E+12,1152,addProductToCart,200,OK,Workers 1-9,text,TRUE,,3273,848,295,295,http://localhost/addToCart,1152,0,0,,,,
1.65531E+12,218,addProductToCart,200,OK,Workers 1-288,text,TRUE,,3275,848,295,295,http://localhost/addToCart,218,0,0,,,,
1.65531E+12,459,addProductToCart,200,OK,Workers 1-13,text,TRUE,,3275,828,295,295,http://localhost/addToCart,459,0,1,,,,
1.65531E+12,473,addProductToCart,200,OK,Workers 1-105,text,TRUE,,3275,843,295,295,http://localhost/addToCart,473,0,1,,,,
1.65531E+12,82,addProductToCart,200,OK,Workers 1-234,text,TRUE,,3275,808,295,295,http://localhost/addToCart,82,0,1,,,,
1.65531E+12,297,addProductToCart,200,OK,Workers 1-147,text,TRUE,,3275,848,295,295,http://localhost/addToCart,297,0,1,,,,
1.65531E+12,1135,Login,200,OK,Workers 1-289,text,TRUE,,3195,791,295,295,http://localhost/login,1135,0,1,,,,
1.65531E+12,215,addProductToCart,200,OK,Workers 1-282,text,TRUE,,3274,808,295,295,http://localhost/addToCart,215,0,1,,,,
1.65531E+12,502,addProductToCart,200,OK,Workers 1-143,text,TRUE,,3275,828,295,295,http://localhost/addToCart,502,0,0,,,,
1.65531E+12,416,addProductToCart,200,OK,Workers 1-20,text,TRUE,,3274,798,295,295,http://localhost/addToCart,415,0,0,,,,
1.65531E+12,540,Purchase Items,200,OK,Workers 1-120,text,TRUE,,3591,2011,295,295,http://localhost/purchaseCart,540,0,1,,,,
1.65531E+12,457,Purchase Items,200,OK,Workers 1-171,text,TRUE,,3591,2047,295,295,http://localhost/purchaseCart,457,0,0,,,,
1.65531E+12,454,addProductToCart,200,OK,Workers 1-50,text,TRUE,,3275,813,295,295,http://localhost/addToCart,454,0,0,,,,
1.65531E+12,86,Purchase Items,200,OK,Workers 1-102,text,TRUE,,3592,1963,295,295,http://localhost/purchaseCart,86,0,1,,,,
1.65531E+12,453,addProductToCart,200,OK,Workers 1-19,text,TRUE,,3276,818,295,295,http://localhost/addToCart,453,0,1,,,,
1.65531E+12,441,addProductToCart,200,OK,Workers 1-29,text,TRUE,,3275,838,295,295,http://localhost/addToCart,441,0,1,,,,
1.65531E+12,54,Purchase Items,200,OK,Workers 1-49,text,TRUE,,3591,2047,295,295,http://localhost/purchaseCart,54,0,0,,,,
1.65531E+12,459,addProductToCart,200,OK,Workers 1-1,text,TRUE,,3274,823,295,295,http://localhost/addToCart,459,0,1,,,,
1.65531E+12,469,addProductToCart,200,OK,Workers 1-12,text,TRUE,,3276,848,295,295,http://localhost/addToCart,469,0,0,,,,
1.65531E+12,40,logout,200,OK,Workers 1-274,text,TRUE,,2376,461,295,295,http://localhost/logout,40,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-274,text,TRUE,,460,0,295,295,null,0,0,0,,,,
1.65531E+12,479,addProductToCart,200,OK,Workers 1-24,text,TRUE,,3276,823,294,294,http://localhost/addToCart,479,0,0,,,,
1.65531E+12,954,addProductToCart,200,OK,Workers 1-56,text,TRUE,,3273,803,294,294,http://localhost/addToCart,954,0,1,,,,
1.65531E+12,584,Purchase Items,200,OK,Workers 1-34,text,TRUE,,3591,1963,294,294,http://localhost/purchaseCart,584,0,1,,,,
1.65531E+12,622,addProductToCart,200,OK,Workers 1-180,text,TRUE,,3275,803,294,294,http://localhost/addToCart,622,0,1,,,,
1.65531E+12,47,Purchase Items,200,OK,Workers 1-25,text,TRUE,,3592,2011,294,294,http://localhost/purchaseCart,47,0,0,,,,
1.65531E+12,608,addProductToCart,200,OK,Workers 1-161,text,TRUE,,3275,808,294,294,http://localhost/addToCart,608,0,0,,,,
1.65531E+12,516,addProductToCart,200,OK,Workers 1-134,text,TRUE,,3274,833,294,294,http://localhost/addToCart,516,0,0,,,,
1.65531E+12,550,addProductToCart,200,OK,Workers 1-135,text,TRUE,,3275,798,294,294,http://localhost/addToCart,550,0,0,,,,
1.65531E+12,532,addProductToCart,200,OK,Workers 1-111,text,TRUE,,3274,833,294,294,http://localhost/addToCart,532,0,1,,,,
1.65531E+12,614,addProductToCart,200,OK,Workers 1-164,text,TRUE,,3275,803,294,294,http://localhost/addToCart,614,0,1,,,,
1.65531E+12,146,logout,200,OK,Workers 1-83,text,TRUE,,2376,458,294,294,http://localhost/logout,146,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-83,text,TRUE,,459,0,294,294,null,0,0,0,,,,
1.65531E+12,563,Purchase Items,200,OK,Workers 1-11,text,TRUE,,3590,1975,293,293,http://localhost/purchaseCart,563,0,0,,,,
1.65531E+12,569,addProductToCart,200,OK,Workers 1-117,text,TRUE,,3276,843,293,293,http://localhost/addToCart,569,0,0,,,,
1.65531E+12,565,addProductToCart,200,OK,Workers 1-174,text,TRUE,,3275,828,293,293,http://localhost/addToCart,565,0,0,,,,
1.65531E+12,1017,addProductToCart,200,OK,Workers 1-275,text,TRUE,,3274,828,293,293,http://localhost/addToCart,1017,0,0,,,,
1.65531E+12,162,addProductToCart,200,OK,Workers 1-224,text,TRUE,,3275,818,293,293,http://localhost/addToCart,161,0,1,,,,
1.65531E+12,248,Purchase Items,200,OK,Workers 1-95,text,TRUE,,3591,2047,293,293,http://localhost/purchaseCart,248,0,1,,,,
1.65531E+12,691,addProductToCart,200,OK,Workers 1-184,text,TRUE,,3276,828,293,293,http://localhost/addToCart,691,0,0,,,,
1.65531E+12,685,addProductToCart,200,OK,Workers 1-272,text,TRUE,,3273,803,293,293,http://localhost/addToCart,685,0,1,,,,
1.65531E+12,718,addProductToCart,200,OK,Workers 1-191,text,TRUE,,3274,848,293,293,http://localhost/addToCart,718,0,0,,,,
1.65531E+12,145,addProductToCart,200,OK,Workers 1-230,text,TRUE,,3276,808,293,293,http://localhost/addToCart,145,0,1,,,,
1.65531E+12,1041,addProductToCart,200,OK,Workers 1-166,text,TRUE,,3273,818,293,293,http://localhost/addToCart,1041,0,1,,,,
1.65531E+12,1029,addProductToCart,200,OK,Workers 1-27,text,TRUE,,3274,838,293,293,http://localhost/addToCart,1029,0,0,,,,
1.65531E+12,687,addProductToCart,200,OK,Workers 1-39,text,TRUE,,3275,803,293,293,http://localhost/addToCart,687,0,1,,,,
1.65531E+12,1067,addProductToCart,200,OK,Workers 1-76,text,TRUE,,3274,823,293,293,http://localhost/addToCart,1067,0,1,,,,
1.65531E+12,237,addProductToCart,200,OK,Workers 1-265,text,TRUE,,3275,843,293,293,http://localhost/addToCart,237,0,1,,,,
1.65531E+12,721,addProductToCart,200,OK,Workers 1-195,text,TRUE,,3275,833,293,293,http://localhost/addToCart,721,0,1,,,,
1.65531E+12,730,addProductToCart,200,OK,Workers 1-192,text,TRUE,,3275,823,293,293,http://localhost/addToCart,730,0,0,,,,
1.65531E+12,692,addProductToCart,200,OK,Workers 1-69,text,TRUE,,3274,833,293,293,http://localhost/addToCart,692,0,1,,,,
1.65531E+12,197,addProductToCart,200,OK,Workers 1-216,text,TRUE,,3275,833,293,293,http://localhost/addToCart,197,0,0,,,,
1.65531E+12,721,addProductToCart,200,OK,Workers 1-187,text,TRUE,,3274,803,293,293,http://localhost/addToCart,721,0,1,,,,
1.65531E+12,719,Purchase Items,200,OK,Workers 1-91,text,TRUE,,3590,2047,293,293,http://localhost/purchaseCart,719,0,0,,,,
1.65531E+12,741,addProductToCart,200,OK,Workers 1-256,text,TRUE,,3274,828,293,293,http://localhost/addToCart,741,0,1,,,,
1.65531E+12,756,addProductToCart,200,OK,Workers 1-197,text,TRUE,,3275,808,293,293,http://localhost/addToCart,756,0,1,,,,
1.65531E+12,1082,addProductToCart,200,OK,Workers 1-175,text,TRUE,,3273,818,293,293,http://localhost/addToCart,1082,0,1,,,,
1.65531E+12,725,addProductToCart,200,OK,Workers 1-189,text,TRUE,,3274,818,293,293,http://localhost/addToCart,725,0,1,,,,
1.65531E+12,732,Purchase Items,200,OK,Workers 1-70,text,TRUE,,3590,1999,293,293,http://localhost/purchaseCart,732,0,1,,,,
1.65531E+12,740,addProductToCart,200,OK,Workers 1-262,text,TRUE,,3275,823,293,293,http://localhost/addToCart,740,0,0,,,,
1.65531E+12,170,addProductToCart,200,OK,Workers 1-228,text,TRUE,,3276,818,293,293,http://localhost/addToCart,170,0,1,,,,
1.65531E+12,1043,addProductToCart,200,OK,Workers 1-276,text,TRUE,,3273,823,293,293,http://localhost/addToCart,1043,0,1,,,,
1.65531E+12,699,Purchase Items,200,OK,Workers 1-115,text,TRUE,,3590,1987,293,293,http://localhost/purchaseCart,699,0,1,,,,
1.65531E+12,697,addProductToCart,200,OK,Workers 1-280,text,TRUE,,3274,843,293,293,http://localhost/addToCart,696,0,0,,,,
1.65531E+12,684,addProductToCart,200,OK,Workers 1-167,text,TRUE,,3274,823,293,293,http://localhost/addToCart,684,0,0,,,,
1.65531E+12,776,addProductToCart,200,OK,Workers 1-32,text,TRUE,,3275,838,293,293,http://localhost/addToCart,776,0,0,,,,
1.65531E+12,785,addProductToCart,200,OK,Workers 1-196,text,TRUE,,3275,818,293,293,http://localhost/addToCart,785,0,0,,,,
1.65531E+12,785,addProductToCart,200,OK,Workers 1-97,text,TRUE,,3275,833,293,293,http://localhost/addToCart,784,0,0,,,,
1.65531E+12,793,addProductToCart,200,OK,Workers 1-89,text,TRUE,,3275,818,293,293,http://localhost/addToCart,793,0,1,,,,
1.65531E+12,957,addProductToCart,200,OK,Workers 1-28,text,TRUE,,3273,848,293,293,http://localhost/addToCart,957,0,1,,,,
1.65531E+12,692,addProductToCart,200,OK,Workers 1-165,text,TRUE,,3275,803,293,293,http://localhost/addToCart,692,0,0,,,,
1.65531E+12,949,addProductToCart,200,OK,Workers 1-37,text,TRUE,,3273,808,293,293,http://localhost/addToCart,949,0,1,,,,
1.65531E+12,1033,addProductToCart,200,OK,Workers 1-6,text,TRUE,,3274,843,293,293,http://localhost/addToCart,1033,0,1,,,,
1.65531E+12,982,addProductToCart,200,OK,Workers 1-40,text,TRUE,,3275,833,293,293,http://localhost/addToCart,982,0,0,,,,
1.65531E+12,850,addProductToCart,200,OK,Workers 1-92,text,TRUE,,3275,823,293,293,http://localhost/addToCart,850,0,0,,,,
1.65531E+12,986,addProductToCart,200,OK,Workers 1-22,text,TRUE,,3272,813,293,293,http://localhost/addToCart,986,0,0,,,,
1.65531E+12,998,addProductToCart,200,OK,Workers 1-55,text,TRUE,,3274,823,293,293,http://localhost/addToCart,998,0,1,,,,
1.65531E+12,653,addProductToCart,200,OK,Workers 1-219,text,TRUE,,3275,813,293,293,http://localhost/addToCart,653,0,0,,,,
1.65531E+12,666,addProductToCart,200,OK,Workers 1-220,text,TRUE,,3274,818,293,293,http://localhost/addToCart,666,0,1,,,,
1.65531E+12,650,addProductToCart,200,OK,Workers 1-145,text,TRUE,,3274,838,293,293,http://localhost/addToCart,650,0,1,,,,
1.65531E+12,650,addProductToCart,200,OK,Workers 1-148,text,TRUE,,3273,818,293,293,http://localhost/addToCart,650,0,1,,,,
1.65531E+12,650,addProductToCart,200,OK,Workers 1-205,text,TRUE,,3273,803,293,293,http://localhost/addToCart,650,0,0,,,,
1.65531E+12,932,addProductToCart,200,OK,Workers 1-94,text,TRUE,,3275,803,293,293,http://localhost/addToCart,932,0,0,,,,
1.65531E+12,925,addProductToCart,200,OK,Workers 1-73,text,TRUE,,3274,803,293,293,http://localhost/addToCart,925,0,1,,,,
1.65531E+12,233,Purchase Items,200,OK,Workers 1-86,text,TRUE,,3591,1951,293,293,http://localhost/purchaseCart,233,0,1,,,,
1.65531E+12,876,addProductToCart,200,OK,Workers 1-81,text,TRUE,,3276,833,293,293,http://localhost/addToCart,876,0,1,,,,
1.65531E+12,871,addProductToCart,200,OK,Workers 1-297,text,TRUE,,3275,818,293,293,http://localhost/addToCart,871,0,1,,,,
1.65531E+12,873,Purchase Items,200,OK,Workers 1-68,text,TRUE,,3591,1975,293,293,http://localhost/purchaseCart,873,0,0,,,,
1.65531E+12,867,addProductToCart,200,OK,Workers 1-203,text,TRUE,,3275,843,293,293,http://localhost/addToCart,867,0,1,,,,
1.65531E+12,868,addProductToCart,200,OK,Workers 1-210,text,TRUE,,3276,818,293,293,http://localhost/addToCart,868,0,1,,,,
1.65531E+12,871,addProductToCart,200,OK,Workers 1-207,text,TRUE,,3274,803,293,293,http://localhost/addToCart,871,0,0,,,,
1.65531E+12,287,Purchase Items,200,OK,Workers 1-129,text,TRUE,,3591,2035,293,293,http://localhost/purchaseCart,287,0,0,,,,
1.65531E+12,235,Purchase Items,200,OK,Workers 1-107,text,TRUE,,3591,1987,293,293,http://localhost/purchaseCart,235,0,0,,,,
1.65531E+12,156,Purchase Items,200,OK,Workers 1-146,text,TRUE,,3590,2035,293,293,http://localhost/purchaseCart,156,0,1,,,,
1.65531E+12,877,addProductToCart,200,OK,Workers 1-88,text,TRUE,,3275,798,293,293,http://localhost/addToCart,877,0,0,,,,
1.65531E+12,311,addProductToCart,200,OK,Workers 1-251,text,TRUE,,3274,798,293,293,http://localhost/addToCart,311,0,1,,,,
1.65531E+12,291,addProductToCart,200,OK,Workers 1-227,text,TRUE,,3275,823,293,293,http://localhost/addToCart,291,0,1,,,,
1.65531E+12,256,Purchase Items,200,OK,Workers 1-121,text,TRUE,,3592,1963,293,293,http://localhost/purchaseCart,256,0,0,,,,
1.65531E+12,193,logout,200,OK,Workers 1-3,text,TRUE,,2377,470,293,293,http://localhost/logout,193,0,0,,,,
1.65531E+12,273,logout,200,OK,Workers 1-80,text,TRUE,,2377,464,293,293,http://localhost/logout,272,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-80,text,TRUE,,459,0,293,293,null,0,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-3,text,TRUE,,456,0,293,293,null,0,0,0,,,,
1.65531E+12,867,addProductToCart,200,OK,Workers 1-201,text,TRUE,,3276,848,291,291,http://localhost/addToCart,867,0,1,,,,
1.65531E+12,237,Purchase Items,200,OK,Workers 1-139,text,TRUE,,3590,1987,291,291,http://localhost/purchaseCart,237,0,1,,,,
1.65531E+12,871,addProductToCart,200,OK,Workers 1-202,text,TRUE,,3274,818,291,291,http://localhost/addToCart,871,0,0,,,,
1.65531E+12,875,addProductToCart,200,OK,Workers 1-206,text,TRUE,,3275,808,291,291,http://localhost/addToCart,875,0,0,,,,
1.65531E+12,867,addProductToCart,200,OK,Workers 1-14,text,TRUE,,3275,843,291,291,http://localhost/addToCart,867,0,1,,,,
1.65531E+12,865,addProductToCart,200,OK,Workers 1-240,text,TRUE,,3276,823,291,291,http://localhost/addToCart,865,0,1,,,,
1.65531E+12,257,logout,200,OK,Workers 1-211,text,TRUE,,2376,458,291,291,http://localhost/logout,257,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-211,text,TRUE,,461,0,291,291,null,0,0,0,,,,
1.65531E+12,315,addProductToCart,200,OK,Workers 1-238,text,TRUE,,3275,808,290,290,http://localhost/addToCart,315,0,1,,,,
1.65531E+12,849,addProductToCart,200,OK,Workers 1-199,text,TRUE,,3276,823,290,290,http://localhost/addToCart,849,0,1,,,,
1.65531E+12,351,addProductToCart,200,OK,Workers 1-190,text,TRUE,,3275,798,290,290,http://localhost/addToCart,351,0,1,,,,
1.65531E+12,218,addProductToCart,200,OK,Workers 1-247,text,TRUE,,3274,843,290,290,http://localhost/addToCart,218,0,0,,,,
1.65531E+12,864,addProductToCart,200,OK,Workers 1-61,text,TRUE,,3275,803,290,290,http://localhost/addToCart,864,0,1,,,,
1.65531E+12,853,addProductToCart,200,OK,Workers 1-78,text,TRUE,,3276,838,290,290,http://localhost/addToCart,853,0,0,,,,
1.65531E+12,313,Purchase Items,200,OK,Workers 1-123,text,TRUE,,3591,2059,290,290,http://localhost/purchaseCart,313,0,0,,,,
1.65531E+12,300,addProductToCart,200,OK,Workers 1-218,text,TRUE,,3275,843,290,290,http://localhost/addToCart,300,0,0,,,,
1.65531E+12,286,logout,200,OK,Workers 1-149,text,TRUE,,2376,473,290,290,http://localhost/logout,286,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-149,text,TRUE,,461,0,290,290,null,0,0,0,,,,
1.65531E+12,357,addProductToCart,200,OK,Workers 1-257,text,TRUE,,3275,818,289,289,http://localhost/addToCart,357,0,0,,,,
1.65531E+12,857,addProductToCart,200,OK,Workers 1-77,text,TRUE,,3276,828,289,289,http://localhost/addToCart,857,0,0,,,,
1.65531E+12,847,addProductToCart,200,OK,Workers 1-193,text,TRUE,,3274,823,289,289,http://localhost/addToCart,847,0,0,,,,
1.65531E+12,370,addProductToCart,200,OK,Workers 1-264,text,TRUE,,3275,808,289,289,http://localhost/addToCart,370,0,0,,,,
1.65531E+12,288,Purchase Items,200,OK,Workers 1-8,text,TRUE,,3591,1963,289,289,http://localhost/purchaseCart,288,0,0,,,,
1.65531E+12,305,Purchase Items,200,OK,Workers 1-74,text,TRUE,,3590,2023,289,289,http://localhost/purchaseCart,305,0,1,,,,
1.65531E+12,344,addProductToCart,200,OK,Workers 1-204,text,TRUE,,3275,808,289,289,http://localhost/addToCart,344,0,1,,,,
1.65531E+12,861,addProductToCart,200,OK,Workers 1-44,text,TRUE,,3275,798,289,289,http://localhost/addToCart,861,0,0,,,,
1.65531E+12,383,addProductToCart,200,OK,Workers 1-260,text,TRUE,,3275,843,289,289,http://localhost/addToCart,383,0,1,,,,
1.65531E+12,371,addProductToCart,200,OK,Workers 1-292,text,TRUE,,3274,818,289,289,http://localhost/addToCart,371,0,0,,,,
1.65531E+12,712,addProductToCart,200,OK,Workers 1-136,text,TRUE,,3274,803,289,289,http://localhost/addToCart,712,0,0,,,,
1.65531E+12,716,addProductToCart,200,OK,Workers 1-62,text,TRUE,,3276,843,289,289,http://localhost/addToCart,716,0,0,,,,
1.65531E+12,669,addProductToCart,200,OK,Workers 1-116,text,TRUE,,3275,833,289,289,http://localhost/addToCart,669,0,0,,,,
1.65531E+12,323,addProductToCart,200,OK,Workers 1-215,text,TRUE,,3274,803,289,289,http://localhost/addToCart,323,0,1,,,,
1.65531E+12,673,addProductToCart,200,OK,Workers 1-113,text,TRUE,,3275,828,289,289,http://localhost/addToCart,673,0,0,,,,
1.65531E+12,679,addProductToCart,200,OK,Workers 1-141,text,TRUE,,3276,848,289,289,http://localhost/addToCart,679,0,1,,,,
1.65531E+12,72,Purchase Items,200,OK,Workers 1-207,text,TRUE,,3591,2023,289,289,http://localhost/purchaseCart,72,0,1,,,,
1.65531E+12,309,Purchase Items,200,OK,Workers 1-21,text,TRUE,,3592,1987,289,289,http://localhost/purchaseCart,309,0,1,,,,
1.65531E+12,403,addProductToCart,200,OK,Workers 1-261,text,TRUE,,3275,818,289,289,http://localhost/addToCart,403,0,0,,,,
1.65531E+12,71,Purchase Items,200,OK,Workers 1-251,text,TRUE,,3591,2011,289,289,http://localhost/purchaseCart,71,0,5,,,,
1.65531E+12,222,Purchase Items,200,OK,Workers 1-147,text,TRUE,,3590,2035,289,289,http://localhost/purchaseCart,222,0,1,,,,
1.65531E+12,55,logout,200,OK,Workers 1-123,text,TRUE,,2376,470,289,289,http://localhost/logout,55,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-123,text,TRUE,,461,0,289,289,null,0,0,0,,,,
1.65531E+12,741,addProductToCart,200,OK,Workers 1-157,text,TRUE,,3276,818,288,288,http://localhost/addToCart,741,0,1,,,,
1.65531E+12,370,addProductToCart,200,OK,Workers 1-225,text,TRUE,,3274,848,288,288,http://localhost/addToCart,370,0,1,,,,
1.65531E+12,68,Purchase Items,200,OK,Workers 1-78,text,TRUE,,3590,2035,288,288,http://localhost/purchaseCart,68,0,1,,,,
1.65531E+12,830,Purchase Items,200,OK,Workers 1-109,text,TRUE,,3591,2023,288,288,http://localhost/purchaseCart,830,0,1,,,,
1.65531E+12,366,addProductToCart,200,OK,Workers 1-295,text,TRUE,,3274,828,288,288,http://localhost/addToCart,366,0,0,,,,
1.65531E+12,216,logout,200,OK,Workers 1-49,text,TRUE,,2378,473,288,288,http://localhost/logout,216,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-49,text,TRUE,,459,0,288,288,null,0,0,0,,,,
1.65531E+12,805,addProductToCart,200,OK,Workers 1-186,text,TRUE,,3274,833,287,287,http://localhost/addToCart,805,0,0,,,,
1.65531E+12,822,addProductToCart,200,OK,Workers 1-178,text,TRUE,,3274,823,287,287,http://localhost/addToCart,822,0,0,,,,
1.65531E+12,309,Purchase Items,200,OK,Workers 1-58,text,TRUE,,3590,1987,287,287,http://localhost/purchaseCart,309,0,5,,,,
1.65531E+12,216,logout,200,OK,Workers 1-34,text,TRUE,,2377,449,287,287,http://localhost/logout,216,0,0,,,,
1.65531E+12,829,addProductToCart,200,OK,Workers 1-169,text,TRUE,,3274,828,287,287,http://localhost/addToCart,829,0,1,,,,
1.65531E+12,1,Debug Sampler,200,OK,Workers 1-34,text,TRUE,,459,0,287,287,null,0,0,0,,,,
1.65531E+12,267,Purchase Items,200,OK,Workers 1-101,text,TRUE,,3592,1951,286,286,http://localhost/purchaseCart,267,0,1,,,,
1.65531E+12,217,Purchase Items,200,OK,Workers 1-180,text,TRUE,,3591,2011,286,286,http://localhost/purchaseCart,217,0,0,,,,
1.65531E+12,226,Purchase Items,200,OK,Workers 1-29,text,TRUE,,3591,1999,286,286,http://localhost/purchaseCart,226,0,0,,,,
1.65531E+12,725,addProductToCart,200,OK,Workers 1-112,text,TRUE,,3274,813,286,286,http://localhost/addToCart,725,0,0,,,,
1.65531E+12,821,addProductToCart,200,OK,Workers 1-159,text,TRUE,,3276,838,286,286,http://localhost/addToCart,821,0,1,,,,
1.65531E+12,317,Purchase Items,200,OK,Workers 1-72,text,TRUE,,3591,2035,286,286,http://localhost/purchaseCart,316,0,0,,,,
1.65531E+12,843,Purchase Items,200,OK,Workers 1-98,text,TRUE,,3592,1951,286,286,http://localhost/purchaseCart,842,0,1,,,,
1.65531E+12,668,addProductToCart,200,OK,Workers 1-57,text,TRUE,,3276,823,286,286,http://localhost/addToCart,668,0,1,,,,
1.65531E+12,668,addProductToCart,200,OK,Workers 1-99,text,TRUE,,3274,838,286,286,http://localhost/addToCart,668,0,0,,,,
1.65531E+12,683,addProductToCart,200,OK,Workers 1-85,text,TRUE,,3275,798,286,286,http://localhost/addToCart,683,0,0,,,,
1.65531E+12,661,addProductToCart,200,OK,Workers 1-60,text,TRUE,,3275,813,286,286,http://localhost/addToCart,661,0,0,,,,
1.65531E+12,464,Purchase Items,200,OK,Workers 1-33,text,TRUE,,3590,2011,286,286,http://localhost/purchaseCart,464,0,1,,,,
1.65531E+12,329,Purchase Items,200,OK,Workers 1-52,text,TRUE,,3590,2047,286,286,http://localhost/purchaseCart,329,0,1,,,,
1.65531E+12,475,Purchase Items,200,OK,Workers 1-137,text,TRUE,,3591,2011,286,286,http://localhost/purchaseCart,475,0,0,,,,
1.65531E+12,555,addProductToCart,200,OK,Workers 1-122,text,TRUE,,3275,828,286,286,http://localhost/addToCart,555,0,1,,,,
1.65531E+12,764,logout,200,OK,Workers 1-124,text,TRUE,,2376,473,286,286,http://localhost/logout,764,0,1,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-124,text,TRUE,,461,0,286,286,null,0,0,0,,,,
1.65531E+12,424,addProductToCart,200,OK,Workers 1-208,text,TRUE,,3275,823,285,285,http://localhost/addToCart,424,0,1,,,,
1.65531E+12,498,addProductToCart,200,OK,Workers 1-162,text,TRUE,,3275,823,285,285,http://localhost/addToCart,498,0,1,,,,
1.65531E+12,557,addProductToCart,200,OK,Workers 1-118,text,TRUE,,3275,803,285,285,http://localhost/addToCart,557,0,0,,,,
1.65531E+12,477,Purchase Items,200,OK,Workers 1-168,text,TRUE,,3591,1963,285,285,http://localhost/purchaseCart,477,0,1,,,,
1.65531E+12,409,addProductToCart,200,OK,Workers 1-221,text,TRUE,,3276,813,285,285,http://localhost/addToCart,408,0,0,,,,
1.65531E+12,444,addProductToCart,200,OK,Workers 1-246,text,TRUE,,3275,813,285,285,http://localhost/addToCart,444,0,0,,,,
1.65531E+12,223,Purchase Items,200,OK,Workers 1-27,text,TRUE,,3590,2059,285,285,http://localhost/purchaseCart,223,0,0,,,,
1.65531E+12,480,logout,200,OK,Workers 1-26,text,TRUE,,2376,458,285,285,http://localhost/logout,480,0,0,,,,
1.65531E+12,0,Debug Sampler,200,OK,Workers 1-26,text,TRUE,,459,0,285,285,null,0,0,0,,,,
1.65531E+12,752,addProductToCart,200,OK,Workers 1-46,text,TRUE,,3275,828,284,284,http://localhost/addToCart,752,0,1,,,,
1.65531E+12,799,addProductToCart,200,OK,Workers 1-163,text,TRUE,,3274,823,284,284,http://localhost/addToCart,799,0,0,,,,
1.65531E+12,780,addProductToCart,200,OK,Workers 1-130,text,TRUE,,3275,848,284,284,http://localhost/addToCart,780,0,1,,,,
1.65531E+12,546,addProductToCart,200,OK,Workers 1-144,text,TRUE,,3276,803,284,284,http://localhost/addToCart,546,0,1,,,,
1.65531E+12,540,Purchase Items,200,OK,Workers 1-194,text,TRUE,,3591,1963,284,284,http://localhost/purchaseCart,540,0,1,,,,
1.65531E+12,223,Purchase Items,200,OK,Workers 1-187,text,TRUE,,3590,1987,284,284,http://localhost/purchaseCart,223,0,1,,,,
