timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,,,,,,
1.65546E+12,4849,Purchase Items,200,OK,Workers 1-138,text,TRUE,,3680,2047,131,131,http://localhost/purchaseCart,4849,0,0,,,,,,
1.65546E+12,230,logout,200,OK,Workers 1-49,text,TRUE,,2378,455,131,131,http://localhost/logout,230,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-49,text,TRUE,,480,0,131,131,null,0,0,0,,,,,,
1.65546E+12,324,logout,200,OK,Workers 1-57,text,TRUE,,2377,467,130,130,http://localhost/logout,324,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-57,text,TRUE,,480,0,130,130,null,0,0,0,,,,,,
1.65546E+12,364,logout,200,OK,Workers 1-55,text,TRUE,,2376,449,129,129,http://localhost/logout,364,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-55,text,TRUE,,480,0,129,129,null,0,0,0,,,,,,
1.65546E+12,380,logout,200,OK,Workers 1-47,text,TRUE,,2377,449,128,128,http://localhost/logout,379,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-47,text,TRUE,,480,0,128,128,null,0,0,0,,,,,,
1.65546E+12,401,logout,200,OK,Workers 1-148,text,TRUE,,2376,449,127,127,http://localhost/logout,401,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-148,text,TRUE,,482,0,127,127,null,0,0,0,,,,,,
1.65546E+12,5041,Purchase Items,200,OK,Workers 1-131,text,TRUE,,3680,2071,126,126,http://localhost/purchaseCart,5041,0,0,,,,,,
1.65546E+12,20442,Purchase Items,200,OK,Workers 1-48,text,TRUE,,3681,1999,126,126,http://localhost/purchaseCart,20442,0,0,,,,,,
1.65546E+12,5212,Purchase Items,200,OK,Workers 1-128,text,TRUE,,3680,2023,126,126,http://localhost/purchaseCart,5212,0,1,,,,,,
1.65546E+12,524,logout,200,OK,Workers 1-95,text,TRUE,,2377,458,126,126,http://localhost/logout,524,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-95,text,TRUE,,480,0,126,126,null,0,0,0,,,,,,
1.65546E+12,557,logout,200,OK,Workers 1-74,text,TRUE,,2376,473,125,125,http://localhost/logout,557,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-74,text,TRUE,,480,0,125,125,null,0,0,0,,,,,,
1.65546E+12,11655,Purchase Items,200,OK,Workers 1-98,text,TRUE,,3681,1987,124,124,http://localhost/purchaseCart,11655,0,0,,,,,,
1.65546E+12,11855,Purchase Items,200,OK,Workers 1-101,text,TRUE,,3681,1999,124,124,http://localhost/purchaseCart,11855,0,0,,,,,,
1.65546E+12,749,logout,200,OK,Workers 1-108,text,TRUE,,2378,479,124,124,http://localhost/logout,748,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-108,text,TRUE,,481,0,124,124,null,0,0,0,,,,,,
1.65546E+12,811,logout,200,OK,Workers 1-78,text,TRUE,,2376,458,123,123,http://localhost/logout,811,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-78,text,TRUE,,480,0,123,123,null,0,0,0,,,,,,
1.65546E+12,12413,Purchase Items,200,OK,Workers 1-107,text,TRUE,,3681,1975,122,122,http://localhost/purchaseCart,12413,0,1,,,,,,
1.65546E+12,871,logout,200,OK,Workers 1-112,text,TRUE,,2377,449,122,122,http://localhost/logout,871,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-112,text,TRUE,,482,0,122,122,null,0,0,0,,,,,,
1.65546E+12,894,logout,200,OK,Workers 1-84,text,TRUE,,2378,449,121,121,http://localhost/logout,894,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-84,text,TRUE,,480,0,121,121,null,0,0,0,,,,,,
1.65546E+12,950,logout,200,OK,Workers 1-91,text,TRUE,,2376,479,120,120,http://localhost/logout,950,0,0,,,,,,
1.65546E+12,1,Debug Sampler,200,OK,Workers 1-91,text,TRUE,,480,0,120,120,null,0,0,0,,,,,,
1.65546E+12,967,logout,200,OK,Workers 1-119,text,TRUE,,2378,467,119,119,http://localhost/logout,967,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-119,text,TRUE,,482,0,119,119,null,0,0,0,,,,,,
1.65546E+12,990,logout,200,OK,Workers 1-116,text,TRUE,,2377,470,118,118,http://localhost/logout,990,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-116,text,TRUE,,482,0,118,118,null,0,0,0,,,,,,
1.65546E+12,7814,Purchase Items,200,OK,Workers 1-88,text,TRUE,,3680,1975,117,117,http://localhost/purchaseCart,7814,0,1,,,,,,
1.65546E+12,14192,Purchase Items,200,OK,Workers 1-140,text,TRUE,,3680,1951,117,117,http://localhost/purchaseCart,14192,0,1,,,,,,
1.65546E+12,15676,Purchase Items,200,OK,Workers 1-10,text,TRUE,,3617,1963,117,117,http://localhost/purchaseCart,15676,0,0,,,,,,
1.65546E+12,1010,logout,200,OK,Workers 1-90,text,TRUE,,2376,464,117,117,http://localhost/logout,1010,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-90,text,TRUE,,480,0,117,117,null,0,0,0,,,,,,
1.65546E+12,1033,logout,200,OK,Workers 1-92,text,TRUE,,2377,458,116,116,http://localhost/logout,1033,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-92,text,TRUE,,480,0,116,116,null,0,0,0,,,,,,
1.65546E+12,10439,Purchase Items,200,OK,Workers 1-43,text,TRUE,,3681,2023,115,115,http://localhost/purchaseCart,10439,0,0,,,,,,
1.65546E+12,7367,Purchase Items,200,OK,Workers 1-96,text,TRUE,,3617,2023,115,115,http://localhost/purchaseCart,7367,0,1,,,,,,
1.65546E+12,1048,logout,200,OK,Workers 1-99,text,TRUE,,2376,458,115,115,http://localhost/logout,1048,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-99,text,TRUE,,480,0,115,115,null,0,0,0,,,,,,
1.65546E+12,7423,Purchase Items,200,OK,Workers 1-94,text,TRUE,,3680,2023,114,114,http://localhost/purchaseCart,7423,0,0,,,,,,
1.65546E+12,14081,Purchase Items,200,OK,Workers 1-135,text,TRUE,,3680,1951,114,114,http://localhost/purchaseCart,14081,0,1,,,,,,
1.65546E+12,8093,Purchase Items,200,OK,Workers 1-85,text,TRUE,,3681,1999,114,114,http://localhost/purchaseCart,8092,0,1,,,,,,
1.65546E+12,7902,Purchase Items,200,OK,Workers 1-87,text,TRUE,,3680,2035,114,114,http://localhost/purchaseCart,7902,0,1,,,,,,
1.65546E+12,8120,Purchase Items,200,OK,Workers 1-83,text,TRUE,,3681,2059,114,114,http://localhost/purchaseCart,8120,0,0,,,,,,
1.65546E+12,1104,logout,200,OK,Workers 1-4,text,TRUE,,2377,455,114,114,http://localhost/logout,1104,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-4,text,TRUE,,477,0,114,114,null,0,0,0,,,,,,
1.65546E+12,8259,Purchase Items,200,OK,Workers 1-82,text,TRUE,,3681,1951,113,113,http://localhost/purchaseCart,8259,0,1,,,,,,
1.65546E+12,1179,logout,200,OK,Workers 1-110,text,TRUE,,2378,455,113,113,http://localhost/logout,1178,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-110,text,TRUE,,481,0,113,113,null,0,0,0,,,,,,
1.65546E+12,9701,Purchase Items,200,OK,Workers 1-2,text,TRUE,,3682,2059,112,112,http://localhost/purchaseCart,9700,0,0,,,,,,
1.65546E+12,1245,logout,200,OK,Workers 1-41,text,TRUE,,2377,479,112,112,http://localhost/logout,1245,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-41,text,TRUE,,480,0,112,112,null,0,0,0,,,,,,
1.65546E+12,1277,logout,200,OK,Workers 1-115,text,TRUE,,2377,461,111,111,http://localhost/logout,1277,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-115,text,TRUE,,482,0,111,111,null,0,0,0,,,,,,
1.65546E+12,9053,Purchase Items,200,OK,Workers 1-71,text,TRUE,,3681,2071,110,110,http://localhost/purchaseCart,9053,0,1,,,,,,
1.65546E+12,9108,Purchase Items,200,OK,Workers 1-70,text,TRUE,,3681,1975,110,110,http://localhost/purchaseCart,9108,0,0,,,,,,
1.65546E+12,1346,logout,200,OK,Workers 1-28,text,TRUE,,2376,452,110,110,http://localhost/logout,1346,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-28,text,TRUE,,480,0,110,110,null,0,0,0,,,,,,
1.65546E+12,1389,logout,200,OK,Workers 1-19,text,TRUE,,2376,452,109,109,http://localhost/logout,1389,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-19,text,TRUE,,480,0,109,109,null,0,0,0,,,,,,
1.65546E+12,9853,Purchase Items,200,OK,Workers 1-46,text,TRUE,,3682,2059,108,108,http://localhost/purchaseCart,9853,0,1,,,,,,
1.65546E+12,1426,logout,200,OK,Workers 1-117,text,TRUE,,2377,476,108,108,http://localhost/logout,1426,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-117,text,TRUE,,482,0,108,108,null,0,0,0,,,,,,
1.65546E+12,10072,Purchase Items,200,OK,Workers 1-54,text,TRUE,,3681,2035,107,107,http://localhost/purchaseCart,10072,0,1,,,,,,
1.65546E+12,25018,Purchase Items,200,OK,Workers 1-17,text,TRUE,,3680,2047,107,107,http://localhost/purchaseCart,25018,0,0,,,,,,
1.65546E+12,9970,Purchase Items,200,OK,Workers 1-50,text,TRUE,,3682,1951,107,107,http://localhost/purchaseCart,9970,0,0,,,,,,
1.65546E+12,25073,Purchase Items,200,OK,Workers 1-16,text,TRUE,,3682,1963,107,107,http://localhost/purchaseCart,25073,0,0,,,,,,
1.65546E+12,1504,logout,200,OK,Workers 1-114,text,TRUE,,2376,473,107,107,http://localhost/logout,1504,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-114,text,TRUE,,482,0,107,107,null,0,0,0,,,,,,
1.65546E+12,10157,Purchase Items,200,OK,Workers 1-56,text,TRUE,,3681,1975,106,106,http://localhost/purchaseCart,10157,0,0,,,,,,
1.65546E+12,11251,Purchase Items,200,OK,Workers 1-80,text,TRUE,,3680,2011,106,106,http://localhost/purchaseCart,11251,0,0,,,,,,
1.65546E+12,3999,Purchase Items,200,OK,Workers 1-149,text,TRUE,,3682,1987,106,106,http://localhost/purchaseCart,3999,0,0,,,,,,
1.65546E+12,1556,logout,200,OK,Workers 1-40,text,TRUE,,2377,455,106,106,http://localhost/logout,1555,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-40,text,TRUE,,480,0,106,106,null,0,0,0,,,,,,
1.65546E+12,24842,Purchase Items,200,OK,Workers 1-8,text,TRUE,,3603,2071,105,105,http://localhost/purchaseCart,24842,0,1,,,,,,
1.65546E+12,10096,Purchase Items,200,OK,Workers 1-53,text,TRUE,,3681,2071,105,105,http://localhost/purchaseCart,10096,0,0,,,,,,
1.65546E+12,1623,logout,200,OK,Workers 1-132,text,TRUE,,2376,455,105,105,http://localhost/logout,1623,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-132,text,TRUE,,482,0,105,105,null,0,0,0,,,,,,
1.65546E+12,10360,Purchase Items,200,OK,Workers 1-62,text,TRUE,,3681,1975,104,104,http://localhost/purchaseCart,10360,0,0,,,,,,
1.65546E+12,10261,Purchase Items,200,OK,Workers 1-60,text,TRUE,,3681,1987,104,104,http://localhost/purchaseCart,10261,0,1,,,,,,
1.65546E+12,10325,Purchase Items,200,OK,Workers 1-61,text,TRUE,,3682,1951,104,104,http://localhost/purchaseCart,10325,0,1,,,,,,
1.65546E+12,15528,Purchase Items,200,OK,Workers 1-150,text,TRUE,,3681,2071,104,104,http://localhost/purchaseCart,15528,0,0,,,,,,
1.65546E+12,18500,Purchase Items,200,OK,Workers 1-124,text,TRUE,,3681,2035,104,104,http://localhost/purchaseCart,18500,0,0,,,,,,
1.65546E+12,10460,Purchase Items,200,OK,Workers 1-63,text,TRUE,,3681,2071,104,104,http://localhost/purchaseCart,10460,0,1,,,,,,
1.65546E+12,1767,logout,200,OK,Workers 1-37,text,TRUE,,2376,479,104,104,http://localhost/logout,1766,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-37,text,TRUE,,479,0,104,104,null,0,0,0,,,,,,
1.65546E+12,1778,logout,200,OK,Workers 1-24,text,TRUE,,2376,458,103,103,http://localhost/logout,1778,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-24,text,TRUE,,479,0,103,103,null,0,0,0,,,,,,
1.65546E+12,10629,Purchase Items,200,OK,Workers 1-68,text,TRUE,,3682,2071,102,102,http://localhost/purchaseCart,10629,0,0,,,,,,
1.65546E+12,21994,Purchase Items,200,OK,Workers 1-3,text,TRUE,,3681,1999,102,102,http://localhost/purchaseCart,21993,0,0,,,,,,
1.65546E+12,16012,Purchase Items,200,OK,Workers 1-1,text,TRUE,,3680,2047,102,102,http://localhost/purchaseCart,16012,0,0,,,,,,
1.65546E+12,10570,Purchase Items,200,OK,Workers 1-65,text,TRUE,,3682,2023,102,102,http://localhost/purchaseCart,10570,0,1,,,,,,
1.65546E+12,10598,Purchase Items,200,OK,Workers 1-66,text,TRUE,,3681,2035,102,102,http://localhost/purchaseCart,10598,0,1,,,,,,
1.65546E+12,10556,Purchase Items,200,OK,Workers 1-64,text,TRUE,,3682,1987,102,102,http://localhost/purchaseCart,10556,0,1,,,,,,
1.65546E+12,2122,logout,200,OK,Workers 1-18,text,TRUE,,2378,449,102,102,http://localhost/logout,2122,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-18,text,TRUE,,480,0,102,102,null,0,0,0,,,,,,
1.65546E+12,19127,Purchase Items,200,OK,Workers 1-111,text,TRUE,,3602,2059,101,101,http://localhost/purchaseCart,19127,0,0,,,,,,
1.65546E+12,2206,logout,200,OK,Workers 1-11,text,TRUE,,2377,476,101,101,http://localhost/logout,2206,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-11,text,TRUE,,480,0,101,101,null,0,0,0,,,,,,
1.65546E+12,13640,Purchase Items,200,OK,Workers 1-122,text,TRUE,,3711,1951,100,100,http://localhost/purchaseCart,13640,0,0,,,,,,
1.65546E+12,15957,Purchase Items,200,OK,Workers 1-22,text,TRUE,,3601,2047,100,100,http://localhost/purchaseCart,15957,0,0,,,,,,
1.65546E+12,15002,Purchase Items,200,OK,Workers 1-144,text,TRUE,,3682,1987,100,100,http://localhost/purchaseCart,15002,0,0,,,,,,
1.65546E+12,12899,Purchase Items,200,OK,Workers 1-106,text,TRUE,,3681,1987,100,100,http://localhost/purchaseCart,12899,0,1,,,,,,
1.65546E+12,16184,Purchase Items,200,OK,Workers 1-13,text,TRUE,,3711,2047,100,100,http://localhost/purchaseCart,16184,0,1,,,,,,
1.65546E+12,17757,Purchase Items,200,OK,Workers 1-134,text,TRUE,,3711,2071,100,100,http://localhost/purchaseCart,17757,0,1,,,,,,
1.65546E+12,16360,Purchase Items,200,OK,Workers 1-20,text,TRUE,,3710,1999,100,100,http://localhost/purchaseCart,16360,0,0,,,,,,
1.65546E+12,12873,Purchase Items,200,OK,Workers 1-105,text,TRUE,,3680,1951,100,100,http://localhost/purchaseCart,12873,0,1,,,,,,
1.65546E+12,2717,logout,200,OK,Workers 1-12,text,TRUE,,2376,458,100,100,http://localhost/logout,2717,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-12,text,TRUE,,480,0,100,100,null,0,0,0,,,,,,
1.65546E+12,16746,Purchase Items,200,OK,Workers 1-27,text,TRUE,,3711,1975,99,99,http://localhost/purchaseCart,16746,0,1,,,,,,
1.65546E+12,13609,Purchase Items,200,OK,Workers 1-121,text,TRUE,,3710,2071,99,99,http://localhost/purchaseCart,13609,0,0,,,,,,
1.65546E+12,16430,Purchase Items,200,OK,Workers 1-21,text,TRUE,,3711,2059,99,99,http://localhost/purchaseCart,16430,0,1,,,,,,
1.65546E+12,16791,Purchase Items,200,OK,Workers 1-30,text,TRUE,,3712,2035,99,99,http://localhost/purchaseCart,16791,0,0,,,,,,
1.65546E+12,3440,logout,200,OK,Workers 1-25,text,TRUE,,2377,464,99,99,http://localhost/logout,3440,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-25,text,TRUE,,479,0,99,99,null,0,0,0,,,,,,
1.65546E+12,3468,logout,200,OK,Workers 1-26,text,TRUE,,2378,449,98,98,http://localhost/logout,3467,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-26,text,TRUE,,480,0,98,98,null,0,0,0,,,,,,
1.65546E+12,17133,Purchase Items,200,OK,Workers 1-6,text,TRUE,,3710,2023,97,97,http://localhost/purchaseCart,17133,0,0,,,,,,
1.65546E+12,16969,Purchase Items,200,OK,Workers 1-34,text,TRUE,,3603,1999,97,97,http://localhost/purchaseCart,16969,0,0,,,,,,
1.65546E+12,16708,Purchase Items,200,OK,Workers 1-23,text,TRUE,,3710,1951,97,97,http://localhost/purchaseCart,16708,0,1,,,,,,
1.65546E+12,42,logout,200,OK,Workers 1-34,text,TRUE,,2377,449,97,97,http://localhost/logout,42,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-34,text,TRUE,,480,0,97,97,null,0,0,0,,,,,,
1.65546E+12,61,logout,200,OK,Workers 1-6,text,TRUE,,2377,464,96,96,http://localhost/logout,61,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-6,text,TRUE,,477,0,96,96,null,0,0,0,,,,,,
1.65546E+12,122,logout,200,OK,Workers 1-30,text,TRUE,,2378,479,95,95,http://localhost/logout,122,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-30,text,TRUE,,480,0,95,95,null,0,0,0,,,,,,
1.65546E+12,155,logout,200,OK,Workers 1-21,text,TRUE,,2376,461,94,94,http://localhost/logout,155,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-21,text,TRUE,,480,0,94,94,null,0,0,0,,,,,,
1.65546E+12,14142,Purchase Items,200,OK,Workers 1-126,text,TRUE,,3681,1951,93,93,http://localhost/purchaseCart,14142,0,0,,,,,,
1.65546E+12,177,logout,200,OK,Workers 1-121,text,TRUE,,2378,476,93,93,http://localhost/logout,177,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-121,text,TRUE,,482,0,93,93,null,0,0,0,,,,,,
1.65546E+12,200,logout,200,OK,Workers 1-27,text,TRUE,,2377,473,92,92,http://localhost/logout,199,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-27,text,TRUE,,480,0,92,92,null,0,0,0,,,,,,
1.65546E+12,232,logout,200,OK,Workers 1-105,text,TRUE,,2465,449,91,91,http://localhost/logout,232,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-105,text,TRUE,,481,0,91,91,null,0,0,0,,,,,,
1.65546E+12,251,logout,200,OK,Workers 1-20,text,TRUE,,2378,467,90,90,http://localhost/logout,251,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-20,text,TRUE,,480,0,90,90,null,0,0,0,,,,,,
1.65546E+12,274,logout,200,OK,Workers 1-134,text,TRUE,,2378,470,89,89,http://localhost/logout,274,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-134,text,TRUE,,482,0,89,89,null,0,0,0,,,,,,
1.65546E+12,293,logout,200,OK,Workers 1-13,text,TRUE,,2377,455,88,88,http://localhost/logout,293,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-13,text,TRUE,,480,0,88,88,null,0,0,0,,,,,,
1.65546E+12,15226,Purchase Items,200,OK,Workers 1-141,text,TRUE,,3681,1999,87,87,http://localhost/purchaseCart,15226,0,0,,,,,,
1.65546E+12,312,logout,200,OK,Workers 1-144,text,TRUE,,2466,461,87,87,http://localhost/logout,312,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-144,text,TRUE,,482,0,87,87,null,0,0,0,,,,,,
1.65546E+12,324,logout,200,OK,Workers 1-106,text,TRUE,,2464,467,86,86,http://localhost/logout,324,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-106,text,TRUE,,481,0,86,86,null,0,0,0,,,,,,
1.65546E+12,347,logout,200,OK,Workers 1-122,text,TRUE,,2376,476,85,85,http://localhost/logout,347,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-122,text,TRUE,,482,0,85,85,null,0,0,0,,,,,,
1.65546E+12,358,logout,200,OK,Workers 1-22,text,TRUE,,2377,464,84,84,http://localhost/logout,358,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-22,text,TRUE,,480,0,84,84,null,0,0,0,,,,,,
1.65546E+12,386,logout,200,OK,Workers 1-111,text,TRUE,,2376,479,83,83,http://localhost/logout,386,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-111,text,TRUE,,482,0,83,83,null,0,0,0,,,,,,
1.65546E+12,397,logout,200,OK,Workers 1-64,text,TRUE,,2464,458,82,82,http://localhost/logout,397,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-64,text,TRUE,,480,0,82,82,null,0,0,0,,,,,,
1.65546E+12,16198,Purchase Items,200,OK,Workers 1-36,text,TRUE,,3681,2047,81,81,http://localhost/purchaseCart,16198,0,0,,,,,,
1.65546E+12,471,logout,200,OK,Workers 1-65,text,TRUE,,2465,455,81,81,http://localhost/logout,471,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-65,text,TRUE,,480,0,81,81,null,0,0,0,,,,,,
1.65546E+12,476,logout,200,OK,Workers 1-66,text,TRUE,,2464,470,80,80,http://localhost/logout,476,0,1,,,,,,
1.65546E+12,1,Debug Sampler,200,OK,Workers 1-66,text,TRUE,,480,0,80,80,null,0,0,0,,,,,,
1.65546E+12,484,logout,200,OK,Workers 1-1,text,TRUE,,2464,452,79,79,http://localhost/logout,484,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-1,text,TRUE,,477,0,79,79,null,0,0,0,,,,,,
1.65546E+12,495,logout,200,OK,Workers 1-3,text,TRUE,,2465,458,78,78,http://localhost/logout,495,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-3,text,TRUE,,477,0,78,78,null,0,0,0,,,,,,
1.65546E+12,502,logout,200,OK,Workers 1-68,text,TRUE,,2464,461,77,77,http://localhost/logout,502,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-68,text,TRUE,,480,0,77,77,null,0,0,0,,,,,,
1.65546E+12,529,logout,200,OK,Workers 1-63,text,TRUE,,2463,476,76,76,http://localhost/logout,529,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-63,text,TRUE,,480,0,76,76,null,0,0,0,,,,,,
1.65546E+12,547,logout,200,OK,Workers 1-124,text,TRUE,,2464,464,75,75,http://localhost/logout,547,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-124,text,TRUE,,482,0,75,75,null,0,0,0,,,,,,
1.65546E+12,572,logout,200,OK,Workers 1-150,text,TRUE,,2466,449,74,74,http://localhost/logout,572,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-150,text,TRUE,,482,0,74,74,null,0,0,0,,,,,,
1.65546E+12,585,logout,200,OK,Workers 1-61,text,TRUE,,2464,452,73,73,http://localhost/logout,585,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-61,text,TRUE,,480,0,73,73,null,0,0,0,,,,,,
1.65546E+12,604,logout,200,OK,Workers 1-60,text,TRUE,,2466,467,72,72,http://localhost/logout,603,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-60,text,TRUE,,480,0,72,72,null,0,0,0,,,,,,
1.65546E+12,17265,Purchase Items,200,OK,Workers 1-32,text,TRUE,,3680,2047,71,71,http://localhost/purchaseCart,17265,0,0,,,,,,
1.65546E+12,627,logout,200,OK,Workers 1-62,text,TRUE,,2465,449,71,71,http://localhost/logout,627,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-62,text,TRUE,,480,0,71,71,null,0,0,0,,,,,,
1.65546E+12,646,logout,200,OK,Workers 1-53,text,TRUE,,2466,464,70,70,http://localhost/logout,646,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-53,text,TRUE,,480,0,70,70,null,0,0,0,,,,,,
1.65546E+12,666,logout,200,OK,Workers 1-8,text,TRUE,,2377,476,69,69,http://localhost/logout,666,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-8,text,TRUE,,477,0,69,69,null,0,0,0,,,,,,
1.65546E+12,5001,Purchase Items,200,OK,Workers 1-147,text,TRUE,,3605,2023,68,68,http://localhost/purchaseCart,5001,0,0,,,,,,
1.65546E+12,682,logout,200,OK,Workers 1-149,text,TRUE,,2466,464,68,68,http://localhost/logout,682,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-149,text,TRUE,,482,0,68,68,null,0,0,0,,,,,,
1.65546E+12,18828,Purchase Items,200,OK,Workers 1-129,text,TRUE,,3681,2059,67,67,http://localhost/purchaseCart,18828,0,0,,,,,,
1.65546E+12,715,logout,200,OK,Workers 1-80,text,TRUE,,2465,476,67,67,http://localhost/logout,715,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-80,text,TRUE,,479,0,67,67,null,0,0,0,,,,,,
1.65546E+12,726,logout,200,OK,Workers 1-56,text,TRUE,,2465,479,66,66,http://localhost/logout,725,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-56,text,TRUE,,480,0,66,66,null,0,0,0,,,,,,
1.65546E+12,748,logout,200,OK,Workers 1-16,text,TRUE,,2465,473,65,65,http://localhost/logout,748,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-16,text,TRUE,,480,0,65,65,null,0,0,0,,,,,,
1.65546E+12,764,logout,200,OK,Workers 1-50,text,TRUE,,2465,452,64,64,http://localhost/logout,764,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-50,text,TRUE,,480,0,64,64,null,0,0,0,,,,,,
1.65546E+12,774,logout,200,OK,Workers 1-17,text,TRUE,,2465,458,63,63,http://localhost/logout,774,0,1,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-17,text,TRUE,,479,0,63,63,null,0,0,0,,,,,,
1.65546E+12,787,logout,200,OK,Workers 1-54,text,TRUE,,2464,467,62,62,http://localhost/logout,787,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-54,text,TRUE,,480,0,62,62,null,0,0,0,,,,,,
1.65546E+12,823,logout,200,OK,Workers 1-46,text,TRUE,,2465,473,61,61,http://localhost/logout,823,0,0,,,,,,
1.65546E+12,0,Debug Sampler,200,OK,Workers 1-46,text,TRUE,,480,0,61,61,null,0,0,0,,,,,,
1.65546E+12,25308,Purchase Items,200,OK,Workers 1-7,text,TRUE,,3681,2023,60,60,http://localhost/purchaseCart,25308,0,1,,,,,,
